recv_stamp,msg_stamp
1592929819833002421,1592929818566323200
1592929819960590493,1592929818655338752
1592929820092674958,1592929818755302656
1592929820112036577,1592929818855383040
1592929820240443259,1592929818955493632
1592929820367402096,1592929819055550976
1592929820485132263,1592929819155527680
1592929820530271003,1592929819322599168
1592929820657970364,1592929819355368448
1592929820783847607,1592929819455213312
1592929820860582890,1592929819555070464
1592929820966068557,1592929819679416576
1592929821095756558,1592929819755259136
1592929821225717475,1592929819855234816
1592929821254810335,1592929819955183360
1592929821353296460,1592929820088046592
1592929821480815469,1592929820155271680
1592929821607216823,1592929820255307520
1592929821651087634,1592929820355305984
1592929821780013271,1592929820455287040
1592929821907991141,1592929820555251200
1592929822021488120,1592929820655256832
1592929822049825480,1592929820837942784
1592929822179729473,1592929820855111168
1592929822306574666,1592929820955028736
1592929822413374124,1592929821055015680
1592929822443159461,1592929821237055232
1592929822571094295,1592929821255031040
1592929822697200727,1592929821355054080
1592929822798303752,1592929821455082752
1592929822836406203,1592929821627009536
1592929822963375601,1592929821655148032
1592929823088996586,1592929821755182848
1592929823163074377,1592929821855195648
1592929823260266451,1592929821987277824
1592929823389907342,1592929822055264512
1592929823516759725,1592929822155299584
1592929823553206240,1592929822255344640
1592929823662569457,1592929822375820288
1592929823790585807,1592929822455585536
1592929823916977438,1592929822555576064
1592929823941363009,1592929822655450624
1592929824061138565,1592929822765361152
1592929824185051848,1592929822855046656
1592929824314750999,1592929822955056128
1592929824331895523,1592929823055054080
1592929824461432447,1592929823155007232
1592929824588150651,1592929823254973440
1592929824699031600,1592929823354991104
1592929824728785425,1592929823535455744
1592929824854389585,1592929823554985984
1592929824980483867,1592929823654944256
1592929825078909446,1592929823754936576
1592929825120012740,1592929823923842560
1592929825247844770,1592929823955104256
1592929825373796108,1592929824055130880
1592929825457367077,1592929824155176192
1592929825517684349,1592929824310610944
1592929825643646067,1592929824355117056
1592929825754141930,1592929824455064320
1592929825812761725,1592929824555003904
1592929825931109462,1592929824667392000
1592929826057988776,1592929824754871808
1592929826186229428,1592929824854898432
1592929826210144486,1592929824954993408
1592929826337278069,1592929825055107840
1592929826463768127,1592929825155201536
1592929826557613007,1592929825255212544
1592929826594050649,1592929825429301248
1592929826720954834,1592929825455079680
1592929826848065310,1592929825555016960
1592929826945372567,1592929825654887424
1592929827031089813,1592929825796927232
1592929827157349805,1592929825854731008
1592929827285819755,1592929825954729728
1592929827332088693,1592929826054741760
1592929827430569495,1592929826185306880
1592929827556966721,1592929826254949888
1592929827683260167,1592929826355059200
1592929827727850326,1592929826455057920
1592929827854107009,1592929826554994432
1592929827982440750,1592929826654866688
1592929828089668092,1592929826754780160
1592929828147846166,1592929826908673280
1592929828273822218,1592929826954782976
1592929828402200221,1592929827054929664
1592929828459700877,1592929827155067136
1592929828518160560,1592929827314475264
1592929828642060265,1592929827355113984
1592929828768304569,1592929827455142400
1592929828837395793,1592929827555233280
1592929828913753731,1592929827700476416
1592929829035859486,1592929827755088640
1592929829166085015,1592929827854897920
1592929829215830542,1592929827954818048
1592929829342511752,1592929828056452096
1592929829470735321,1592929828155033088
1592929829592187565,1592929828255152384
1592929829615479956,1592929828442763776
1592929829725397538,1592929828455258368
1592929829857945776,1592929828555187968
1592929829965817786,1592929828655223552
1592929830021664285,1592929828813917696
1592929830147629362,1592929828855288064
1592929830275823450,1592929828955080704
1592929830336213873,1592929829054819840
1592929830421517448,1592929829198341632
1592929830550019601,1592929829254561792
1592929830677442182,1592929829354534912
1592929830726519998,1592929829454510080
1592929830850637432,1592929829559145472
1592929830977190998,1592929829654399744
1592929831106700076,1592929829754318848
1592929831144139050,1592929829931623936
1592929831272341805,1592929829954302464
1592929831398522243,1592929830054456064
1592929831497254900,1592929830154550784
1592929831543720043,1592929830320237568
1592929831654199263,1592929830354605824
1592929831782141376,1592929830454558976
1592929831869612355,1592929830554461952
1592929831933944568,1592929830708191232
1592929832061316921,1592929830754247936
1592929832190173549,1592929830854244608
1592929832250948320,1592929830954269952
1592929832365588627,1592929831068375040
1592929832492776674,1592929831154370560
