recv_stamp,msg_stamp
1593252736480451248,1593252736450680504
1593252736598250817,1593252736577253208
1593252736611420265,1593252736602904443
1593252736742485903,1593252736709277126
1593252736870026336,1593252736839768316
1593252736984410216,1593252736953005199
1593252737008465919,1593252736996713427
1593252737135587623,1593252737106132688
1593252737263359024,1593252737232766825
1593252737368918323,1593252737338185970
1593252737408661842,1593252737393677960
1593252737535269254,1593252737506154139
1593252737663312188,1593252737632769824
1593252737757632655,1593252737725743128
1593252737857307739,1593252737825740504
1593252737989807118,1593252737954671238
1593252738115367594,1593252738086681427
1593252738149570561,1593252738134303330
1593252738274311766,1593252738242098717
1593252738406108568,1593252738372621257
1593252738523779680,1593252738500752738
1593252738539648354,1593252738531095899
1593252738668394703,1593252738637430655
1593252738794691562,1593252738765597039
1593252738904649795,1593252738874979250
1593252738938403298,1593252738924083783
1593252739067623454,1593252739035928645
1593252739194575900,1593252739164820135
1593252739293731442,1593252739262478553
1593252739318529290,1593252739304662004
1593252739450532259,1593252739416384542
1593252739581315698,1593252739547638801
1593252739685580853,1593252739657012400
1593252739744110338,1593252739730427007
1593252739873305822,1593252739842118043
1593252740005763617,1593252739970290630
1593252740066616715,1593252740048383992
1593252740174793829,1593252740136705539
1593252740296853193,1593252740269517645
1593252740425200546,1593252740394560306
1593252740455141095,1593252740442065168
1593252740571920474,1593252740538206047
1593252740702086806,1593252740669530785
1593252740828951770,1593252740799157971
1593252740846103893,1593252740833562919
1593252740970018599,1593252740935102903
1593252741097630569,1593252741066400353
1593252741224504117,1593252741194534458
1593252741237156258,1593252741223404065
1593252741364033979,1593252741334322176
1593252741492412251,1593252741460968635
1593252741617463975,1593252741585112178
1593252741633217796,1593252741620990006
1593252741762536611,1593252741731203233
1593252741889547018,1593252741860109662
1593252742005614027,1593252741973398994
1593252742029700253,1593252742017883050
1593252742158873550,1593252742127308813
1593252742287798960,1593252742256232828
1593252742391214434,1593252742363266873
1593252742441040614,1593252742413268128
1593252742566391103,1593252742538254218
1593252742696422456,1593252742664027526
1593252742790975026,1593252742761713888
1593252742876052420,1593252742851521799
1593252743001423501,1593252742973414007
1593252743126747977,1593252743099197308
1593252743166616871,1593252743153820209
1593252743272366336,1593252743239017244
1593252743399985576,1593252743369541331
1593252743526164947,1593252743496849545
1593252743555720398,1593252743541357499
1593252743663019311,1593252743635955567
1593252743791268482,1593252743760957478
1593252743920295247,1593252743889022818
1593252743946190598,1593252743925037746
1593252744060257792,1593252744030452484
1593252744191341455,1593252744157846794
1593252744321170658,1593252744288270903
1593252744337492456,1593252744324202540
1593252744461490600,1593252744428958673
1593252744586696009,1593252744558632612
1593252744714448597,1593252744682800144
1593252744731236639,1593252744718710579
1593252744859656098,1593252744828914540
1593252744988297756,1593252744957034277
1593252745103467297,1593252745071954938
1593252745138527140,1593252745124225324
1593252745265157370,1593252745236045272
1593252745393506496,1593252745362549271
1593252745492626379,1593252745460154600
1593252745528750163,1593252745513980608
1593252745658027660,1593252745626612347
1593252745785006283,1593252745755523205
1593252745886837787,1593252745850822243
1593252745981715351,1593252745949246057
1593252746109085801,1593252746078974605
1593252746235191740,1593252746206261112
1593252746275522274,1593252746260108019
1593252746381954712,1593252746349256587
1593252746509065779,1593252746478995843
1593252746635178318,1593252746606261029
1593252746664341960,1593252746649175222
1593252746779044519,1593252746749253982
1593252746905603363,1593252746876626187
1593252747033630106,1593252747003136537
1593252747051886135,1593252747035110381
1593252747177838235,1593252747146110290
1593252747305193333,1593252747275021596
1593252747429186114,1593252747397718567
1593252747550379657,1593252747514141503
1593252747678230268,1593252747646960182
1593252747805059024,1593252747775873558
1593252747820116206,1593252747807000811
1593252747947990220,1593252747916486072
1593252748080142888,1593252748045397297
1593252748200010578,1593252748170389204
1593252748224546875,1593252748210200930
1593252748353557830,1593252748322738402
1593252748480154694,1593252748450910875
1593252748591281622,1593252748557066127
1593252748657772253,1593252748637580154
1593252748784296145,1593252748754727647
1593252748910270911,1593252748881285475
1593252748967422826,1593252748949988749
1593252749031597227,1593252749005518195
1593252749159959912,1593252749128163888
