Time,CPU,%user,%nice,%system,%iowait,%steal,%idle
2020-06-27 06:15:29,5,4.08,0.00,0.00,0.00,0.00,95.92
2020-06-27 06:15:29,6,2.04,0.00,6.12,0.00,0.00,91.84
2020-06-27 06:15:29,7,2.04,0.00,0.00,0.00,0.00,97.96
2020-06-27 06:15:30,0,5.05,0.00,3.03,0.00,0.00,91.92
2020-06-27 06:15:30,1,1.03,0.00,1.03,0.00,0.00,97.94
2020-06-27 06:15:30,2,2.04,0.00,0.00,0.00,0.00,97.96
2020-06-27 06:15:30,3,6.06,0.00,4.04,0.00,0.00,89.90
2020-06-27 06:15:30,4,8.16,0.00,7.14,0.00,0.00,84.69
2020-06-27 06:15:30,5,7.07,0.00,4.04,0.00,0.00,88.89
2020-06-27 06:15:30,6,2.06,0.00,6.19,0.00,0.00,91.75
2020-06-27 06:15:30,7,7.00,0.00,7.00,0.00,0.00,86.00
2020-06-27 06:15:31,0,4.12,0.00,2.06,0.00,0.00,93.81
2020-06-27 06:15:31,1,5.00,0.00,8.00,0.00,0.00,87.00
2020-06-27 06:15:31,2,11.11,0.00,10.10,0.00,0.00,78.79
2020-06-27 06:15:31,3,5.10,0.00,2.04,0.00,0.00,92.86
2020-06-27 06:15:31,4,5.05,0.00,3.03,0.00,0.00,91.92
2020-06-27 06:15:31,5,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:15:31,6,1.03,0.00,7.22,0.00,0.00,91.75
2020-06-27 06:15:31,7,4.04,0.00,2.02,0.00,0.00,93.94
2020-06-27 06:15:32,0,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:15:32,1,1.00,0.00,0.00,0.00,0.00,99.00
2020-06-27 06:15:32,2,16.83,0.00,18.81,0.00,0.00,64.36
2020-06-27 06:15:32,3,2.02,0.00,2.02,0.00,0.00,95.96
2020-06-27 06:15:32,4,5.00,0.00,1.00,0.00,0.00,94.00
2020-06-27 06:15:32,5,5.00,0.00,0.00,0.00,0.00,95.00
2020-06-27 06:15:32,6,0.00,0.00,6.25,0.00,0.00,93.75
2020-06-27 06:15:32,7,5.05,0.00,3.03,0.00,0.00,91.92
2020-06-27 06:15:33,0,7.14,0.00,6.12,1.02,0.00,85.71
2020-06-27 06:15:33,1,2.04,0.00,2.04,0.00,0.00,95.92
2020-06-27 06:15:33,2,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:15:33,3,3.09,0.00,2.06,0.00,0.00,94.85
2020-06-27 06:15:33,4,2.00,0.00,4.00,0.00,0.00,94.00
2020-06-27 06:15:33,5,5.10,0.00,3.06,0.00,0.00,91.84
2020-06-27 06:15:33,6,1.02,0.00,7.14,0.00,0.00,91.84
2020-06-27 06:15:33,7,11.00,0.00,9.00,0.00,0.00,80.00
2020-06-27 06:15:34,0,13.40,0.00,15.46,0.00,0.00,71.13
2020-06-27 06:15:34,1,5.15,0.00,4.12,0.00,0.00,90.72
2020-06-27 06:15:34,2,3.06,0.00,0.00,1.02,0.00,95.92
2020-06-27 06:15:34,3,2.00,0.00,1.00,0.00,0.00,97.00
2020-06-27 06:15:34,4,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:15:34,5,3.06,0.00,0.00,0.00,0.00,96.94
2020-06-27 06:15:34,6,1.05,0.00,4.21,0.00,0.00,94.74
2020-06-27 06:15:34,7,5.00,0.00,4.00,0.00,0.00,91.00
2020-06-27 06:15:35,0,10.00,0.00,11.00,0.00,0.00,79.00
2020-06-27 06:15:35,1,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:15:35,2,7.07,0.00,6.06,0.00,0.00,86.87
2020-06-27 06:15:35,3,2.04,0.00,2.04,0.00,0.00,95.92
2020-06-27 06:15:35,4,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:15:35,5,5.00,0.00,1.00,0.00,0.00,94.00
2020-06-27 06:15:35,6,1.03,0.00,6.19,0.00,0.00,92.78
2020-06-27 06:15:35,7,6.12,0.00,4.08,0.00,0.00,89.80
2020-06-27 06:15:36,0,13.27,0.00,11.22,0.00,0.00,75.51
2020-06-27 06:15:36,1,4.04,0.00,4.04,0.00,0.00,91.92
2020-06-27 06:15:36,2,5.10,0.00,1.02,0.00,0.00,93.88
2020-06-27 06:15:36,3,7.07,0.00,7.07,0.00,0.00,85.86
2020-06-27 06:15:36,4,5.05,0.00,1.01,0.00,0.00,93.94
2020-06-27 06:15:36,5,3.03,0.00,0.00,0.00,0.00,96.97
2020-06-27 06:15:36,6,0.00,0.00,5.26,0.00,0.00,94.74
2020-06-27 06:15:36,7,2.00,0.00,0.00,0.00,0.00,98.00
2020-06-27 06:15:37,0,2.02,0.00,2.02,0.00,0.00,95.96
2020-06-27 06:15:37,1,2.06,0.00,2.06,0.00,0.00,95.88
2020-06-27 06:15:37,2,12.00,0.00,11.00,0.00,0.00,77.00
2020-06-27 06:15:37,3,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:15:37,4,5.00,0.00,1.00,0.00,0.00,94.00
2020-06-27 06:15:37,5,5.05,0.00,3.03,0.00,0.00,91.92
2020-06-27 06:15:37,6,2.04,0.00,6.12,0.00,0.00,91.84
2020-06-27 06:15:37,7,9.09,0.00,7.07,0.00,0.00,83.84
2020-06-27 06:15:38,0,7.22,0.00,5.15,0.00,0.00,87.63
2020-06-27 06:15:38,1,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:15:38,2,10.00,0.00,12.00,0.00,0.00,78.00
2020-06-27 06:15:38,3,2.02,0.00,4.04,0.00,0.00,93.94
2020-06-27 06:15:38,4,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:15:38,5,4.95,0.00,4.95,0.99,0.00,89.11
2020-06-27 06:15:38,6,1.05,0.00,5.26,0.00,0.00,93.68
2020-06-27 06:15:38,7,4.04,0.00,0.00,0.00,0.00,95.96
2020-06-27 06:15:39,0,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:15:39,1,5.05,0.00,3.03,0.00,0.00,91.92
2020-06-27 06:15:39,2,4.04,0.00,4.04,0.00,0.00,91.92
2020-06-27 06:15:39,3,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:15:39,4,14.14,0.00,16.16,0.00,0.00,69.70
2020-06-27 06:15:39,5,5.05,0.00,2.02,0.00,0.00,92.93
2020-06-27 06:15:39,6,1.03,0.00,5.15,0.00,0.00,93.81
2020-06-27 06:15:39,7,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:15:40,0,13.13,0.00,12.12,0.00,0.00,74.75
2020-06-27 06:15:40,1,7.14,0.00,5.10,0.00,0.00,87.76
2020-06-27 06:15:40,2,3.06,0.00,2.04,0.00,0.00,94.90
2020-06-27 06:15:40,3,2.00,0.00,1.00,0.00,0.00,97.00
2020-06-27 06:15:40,4,1.00,0.00,0.00,0.00,0.00,99.00
2020-06-27 06:15:40,5,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:15:40,6,1.04,0.00,5.21,0.00,0.00,93.75
2020-06-27 06:15:40,7,7.14,0.00,6.12,0.00,0.00,86.73
2020-06-27 06:15:41,0,10.10,0.00,6.06,0.00,0.00,83.84
2020-06-27 06:15:41,1,1.02,0.00,1.02,0.00,0.00,97.96
2020-06-27 06:15:41,2,6.06,0.00,4.04,0.00,0.00,89.90
2020-06-27 06:15:41,3,3.09,0.00,3.09,0.00,0.00,93.81
2020-06-27 06:15:41,4,3.03,0.00,3.03,0.00,0.00,93.94
2020-06-27 06:15:41,5,5.05,0.00,1.01,0.00,0.00,93.94
2020-06-27 06:15:41,6,1.03,0.00,5.15,0.00,0.00,93.81
2020-06-27 06:15:41,7,6.93,0.00,7.92,0.00,0.00,85.15
2020-06-27 06:15:42,0,8.08,0.00,10.10,0.00,0.00,81.82
2020-06-27 06:15:42,1,4.00,0.00,2.00,0.00,0.00,94.00
2020-06-27 06:15:42,2,7.00,0.00,7.00,0.00,0.00,86.00
2020-06-27 06:15:42,3,4.08,0.00,3.06,0.00,0.00,92.86
2020-06-27 06:15:42,4,5.05,0.00,0.00,0.00,0.00,94.95
2020-06-27 06:15:42,5,5.05,0.00,5.05,0.00,0.00,89.90
2020-06-27 06:15:42,6,1.05,0.00,5.26,0.00,0.00,93.68
2020-06-27 06:15:42,7,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:15:43,0,4.04,0.00,3.03,0.00,0.00,92.93
2020-06-27 06:15:43,1,12.12,0.00,15.15,0.00,0.00,72.73
2020-06-27 06:15:43,2,5.00,0.00,3.00,0.00,0.00,92.00
2020-06-27 06:15:43,3,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:15:43,4,5.05,0.00,1.01,0.00,0.00,93.94
2020-06-27 06:15:43,5,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:15:43,6,1.03,0.00,5.15,0.00,0.00,93.81
2020-06-27 06:15:43,7,6.12,0.00,4.08,0.00,0.00,89.80
2020-06-27 06:15:44,0,3.06,0.00,0.00,0.00,0.00,96.94
2020-06-27 06:15:44,1,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:15:44,2,17.35,0.00,20.41,0.00,0.00,62.24
2020-06-27 06:15:44,3,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:15:44,4,4.08,0.00,1.02,0.00,0.00,94.90
2020-06-27 06:15:44,5,4.00,0.00,1.00,1.00,0.00,94.00
2020-06-27 06:15:44,6,1.03,0.00,6.19,1.03,0.00,91.75
2020-06-27 06:15:44,7,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:15:45,0,6.12,0.00,3.06,0.00,0.00,90.82
2020-06-27 06:15:45,1,1.02,0.00,1.02,0.00,0.00,97.96
2020-06-27 06:15:45,2,2.00,0.00,1.00,0.00,0.00,97.00
2020-06-27 06:15:45,3,5.10,0.00,2.04,0.00,0.00,92.86
2020-06-27 06:15:45,4,3.96,0.00,0.99,0.00,0.00,95.05
2020-06-27 06:15:45,5,3.06,0.00,0.00,0.00,0.00,96.94
2020-06-27 06:15:45,6,1.04,0.00,4.17,0.00,0.00,94.79
2020-06-27 06:15:45,7,16.67,0.00,19.61,0.00,0.00,63.73
2020-06-27 06:15:46,0,7.14,0.00,7.14,0.00,0.00,85.71
2020-06-27 06:15:46,1,4.04,0.00,2.02,0.00,0.00,93.94
2020-06-27 06:15:46,2,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:15:46,3,13.86,0.00,15.84,0.00,0.00,70.30
2020-06-27 06:15:46,4,3.06,0.00,1.02,0.00,0.00,95.92
2020-06-27 06:15:46,5,3.00,0.00,1.00,0.00,0.00,96.00
2020-06-27 06:15:46,6,1.05,0.00,5.26,0.00,0.00,93.68
2020-06-27 06:15:46,7,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:15:47,0,9.09,0.00,10.10,0.00,0.00,80.81
2020-06-27 06:15:47,1,2.04,0.00,3.06,0.00,0.00,94.90
2020-06-27 06:15:47,2,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:15:47,3,4.08,0.00,2.04,0.00,0.00,93.88
2020-06-27 06:15:47,4,8.00,0.00,10.00,0.00,0.00,82.00
2020-06-27 06:15:47,5,5.10,0.00,0.00,0.00,0.00,94.90
2020-06-27 06:15:47,6,0.00,0.00,6.19,0.00,0.00,93.81
2020-06-27 06:15:47,7,4.08,0.00,2.04,0.00,0.00,93.88
2020-06-27 06:15:48,0,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:15:48,1,4.04,0.00,3.03,0.00,0.00,92.93
2020-06-27 06:15:48,2,6.06,0.00,6.06,0.00,0.00,87.88
2020-06-27 06:15:48,3,5.05,0.00,3.03,0.00,0.00,91.92
2020-06-27 06:15:48,4,6.12,0.00,7.14,0.00,0.00,86.73
2020-06-27 06:15:48,5,4.00,0.00,2.00,0.00,0.00,94.00
2020-06-27 06:15:48,6,1.03,0.00,5.15,0.00,0.00,93.81
2020-06-27 06:15:48,7,8.16,0.00,6.12,0.00,0.00,85.71
2020-06-27 06:15:49,0,14.00,0.00,10.00,0.00,0.00,76.00
2020-06-27 06:15:49,1,1.02,0.00,4.08,0.00,0.00,94.90
2020-06-27 06:15:49,2,4.12,0.00,0.00,0.00,0.00,95.88
2020-06-27 06:15:49,3,6.00,0.00,4.00,0.00,0.00,90.00
2020-06-27 06:15:49,4,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:15:49,5,4.08,0.00,2.04,0.00,0.00,93.88
2020-06-27 06:15:49,6,0.00,0.00,5.26,1.05,0.00,93.68
2020-06-27 06:15:49,7,8.00,0.00,5.00,0.00,0.00,87.00
2020-06-27 06:15:50,0,6.12,0.00,6.12,0.00,0.00,87.76
2020-06-27 06:15:50,1,4.04,0.00,4.04,0.00,0.00,91.92
2020-06-27 06:15:50,2,11.88,0.00,10.89,0.00,0.00,77.23
2020-06-27 06:15:50,3,5.05,0.00,2.02,0.00,0.00,92.93
2020-06-27 06:15:50,4,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:15:50,5,3.03,0.00,0.00,0.00,0.00,96.97
2020-06-27 06:15:50,6,2.08,0.00,5.21,0.00,0.00,92.71
2020-06-27 06:15:50,7,3.06,0.00,0.00,0.00,0.00,96.94
2020-06-27 06:15:51,0,6.06,0.00,5.05,0.00,0.00,88.89
2020-06-27 06:15:51,1,2.02,0.00,2.02,0.00,0.00,95.96
2020-06-27 06:15:51,2,2.04,0.00,2.04,0.00,0.00,95.92
2020-06-27 06:15:51,3,9.18,0.00,7.14,0.00,0.00,83.67
2020-06-27 06:15:51,4,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:15:51,5,3.00,0.00,1.00,0.00,0.00,96.00
2020-06-27 06:15:51,6,1.03,0.00,7.22,0.00,0.00,91.75
2020-06-27 06:15:51,7,8.00,0.00,9.00,1.00,0.00,82.00
2020-06-27 06:15:52,0,4.08,0.00,3.06,0.00,0.00,92.86
2020-06-27 06:15:52,1,4.08,0.00,2.04,0.00,0.00,93.88
2020-06-27 06:15:52,2,7.14,0.00,4.08,0.00,0.00,88.78
2020-06-27 06:15:52,3,9.09,0.00,6.06,0.00,0.00,84.85
2020-06-27 06:15:52,4,9.00,0.00,9.00,0.00,0.00,82.00
2020-06-27 06:15:52,5,3.09,0.00,2.06,0.00,0.00,94.85
2020-06-27 06:15:52,6,1.05,0.00,4.21,0.00,0.00,94.74
2020-06-27 06:15:52,7,5.10,0.00,0.00,0.00,0.00,94.90
2020-06-27 06:15:53,0,8.16,0.00,6.12,0.00,0.00,85.71
2020-06-27 06:15:53,1,4.08,0.00,4.08,0.00,0.00,91.84
2020-06-27 06:15:53,2,9.28,0.00,9.28,0.00,0.00,81.44
2020-06-27 06:15:53,3,2.02,0.00,2.02,0.00,0.00,95.96
2020-06-27 06:15:53,4,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:15:53,5,1.00,0.00,1.00,0.00,0.00,98.00
2020-06-27 06:15:53,6,1.03,0.00,7.22,0.00,0.00,91.75
2020-06-27 06:15:53,7,9.09,0.00,4.04,0.00,0.00,86.87
2020-06-27 06:15:54,0,5.05,0.00,1.01,0.00,0.00,93.94
2020-06-27 06:15:54,1,2.00,0.00,2.00,0.00,0.00,96.00
2020-06-27 06:15:54,2,12.87,0.00,11.88,0.00,0.00,75.25
2020-06-27 06:15:54,3,5.05,0.00,2.02,0.00,0.00,92.93
2020-06-27 06:15:54,4,4.04,0.00,2.02,0.00,0.00,93.94
2020-06-27 06:15:54,5,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:15:54,6,1.02,0.00,6.12,0.00,0.00,92.86
2020-06-27 06:15:54,7,8.08,0.00,8.08,0.00,0.00,83.84
2020-06-27 06:15:55,0,5.21,0.00,4.17,0.00,0.00,90.62
2020-06-27 06:15:55,1,4.08,0.00,4.08,0.00,0.00,91.84
2020-06-27 06:15:55,2,5.10,0.00,0.00,0.00,0.00,94.90
2020-06-27 06:15:55,3,6.06,0.00,1.01,0.00,0.00,92.93
2020-06-27 06:15:55,4,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:15:55,5,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:15:55,6,0.00,0.00,4.17,0.00,0.00,95.83
2020-06-27 06:15:55,7,15.00,0.00,14.00,0.00,0.00,71.00
2020-06-27 06:15:56,0,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:15:56,1,3.00,0.00,5.00,0.00,0.00,92.00
2020-06-27 06:15:56,2,8.91,0.00,7.92,0.00,0.00,83.17
2020-06-27 06:15:56,3,10.10,0.00,5.05,0.00,0.00,84.85
2020-06-27 06:15:56,4,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:15:56,5,5.00,0.00,1.00,0.00,0.00,94.00
2020-06-27 06:15:56,6,1.04,0.00,5.21,0.00,0.00,93.75
2020-06-27 06:15:56,7,8.16,0.00,7.14,0.00,0.00,84.69
2020-06-27 06:15:57,0,7.00,0.00,3.00,0.00,0.00,90.00
2020-06-27 06:15:57,1,3.03,0.00,2.02,0.00,0.00,94.95
2020-06-27 06:15:57,2,8.16,0.00,5.10,0.00,0.00,86.73
2020-06-27 06:15:57,3,2.02,0.00,2.02,0.00,0.00,95.96
2020-06-27 06:15:57,4,3.03,0.00,2.02,0.00,0.00,94.95
2020-06-27 06:15:57,5,11.11,0.00,4.04,0.00,0.00,84.85
2020-06-27 06:15:57,6,0.00,0.00,6.19,0.00,0.00,93.81
2020-06-27 06:15:57,7,8.00,0.00,7.00,0.00,0.00,85.00
2020-06-27 06:15:58,0,6.12,0.00,6.12,0.00,0.00,87.76
2020-06-27 06:15:58,1,5.10,0.00,6.12,0.00,0.00,88.78
2020-06-27 06:15:58,2,6.06,0.00,3.03,0.00,0.00,90.91
2020-06-27 06:15:58,3,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:15:58,4,7.14,0.00,7.14,0.00,0.00,85.71
2020-06-27 06:15:58,5,8.00,0.00,2.00,0.00,0.00,90.00
2020-06-27 06:15:58,6,1.03,0.00,8.25,0.00,0.00,90.72
2020-06-27 06:15:58,7,4.08,0.00,1.02,0.00,0.00,94.90
2020-06-27 06:15:59,0,7.07,0.00,3.03,1.01,0.00,88.89
2020-06-27 06:15:59,1,4.04,0.00,4.04,0.00,0.00,91.92
2020-06-27 06:15:59,2,11.00,0.00,12.00,0.00,0.00,77.00
2020-06-27 06:15:59,3,3.00,0.00,2.00,0.00,0.00,95.00
2020-06-27 06:15:59,4,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:15:59,5,8.08,0.00,1.01,0.00,0.00,90.91
2020-06-27 06:15:59,6,1.05,0.00,6.32,0.00,0.00,92.63
2020-06-27 06:15:59,7,6.06,0.00,3.03,0.00,0.00,90.91
2020-06-27 06:16:00,0,12.37,0.00,10.31,0.00,0.00,77.32
2020-06-27 06:16:00,1,3.03,0.00,4.04,0.00,0.00,92.93
2020-06-27 06:16:00,2,6.06,0.00,3.03,0.00,0.00,90.91
2020-06-27 06:16:00,3,4.08,0.00,2.04,0.00,0.00,93.88
2020-06-27 06:16:00,4,6.06,0.00,0.00,0.00,0.00,93.94
2020-06-27 06:16:00,5,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:16:00,6,1.03,0.00,6.19,0.00,0.00,92.78
2020-06-27 06:16:00,7,8.00,0.00,6.00,0.00,0.00,86.00
2020-06-27 06:16:01,0,6.06,0.00,4.04,0.00,0.00,89.90
2020-06-27 06:16:01,1,5.05,0.00,5.05,0.00,0.00,89.90
2020-06-27 06:16:01,2,10.10,0.00,8.08,0.00,0.00,81.82
2020-06-27 06:16:01,3,5.00,0.00,4.00,0.00,0.00,91.00
2020-06-27 06:16:01,4,8.00,0.00,1.00,0.00,0.00,91.00
2020-06-27 06:16:01,5,0.00,0.00,0.00,0.00,0.00,100.00
2020-06-27 06:16:01,6,1.05,0.00,5.26,0.00,0.00,93.68
2020-06-27 06:16:01,7,8.16,0.00,7.14,0.00,0.00,84.69
2020-06-27 06:16:02,0,3.09,0.00,2.06,0.00,0.00,94.85
2020-06-27 06:16:02,1,3.00,0.00,4.00,0.00,0.00,93.00
2020-06-27 06:16:02,2,9.18,0.00,7.14,0.00,0.00,83.67
2020-06-27 06:16:02,3,6.19,0.00,4.12,0.00,0.00,89.69
2020-06-27 06:16:02,4,5.10,0.00,0.00,0.00,0.00,94.90
2020-06-27 06:16:02,5,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:16:02,6,2.08,0.00,5.21,0.00,0.00,92.71
2020-06-27 06:16:02,7,8.08,0.00,6.06,0.00,0.00,85.86
2020-06-27 06:16:03,0,4.04,0.00,5.05,0.00,0.00,90.91
2020-06-27 06:16:03,1,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:16:03,2,0.00,0.00,1.01,0.00,0.00,98.99
2020-06-27 06:16:03,3,10.00,0.00,10.00,0.00,0.00,80.00
2020-06-27 06:16:03,4,8.00,0.00,1.00,0.00,0.00,91.00
2020-06-27 06:16:03,5,3.06,0.00,2.04,0.00,0.00,94.90
2020-06-27 06:16:03,6,3.16,0.00,4.21,0.00,0.00,92.63
2020-06-27 06:16:03,7,8.08,0.00,7.07,0.00,0.00,84.85
2020-06-27 06:16:04,0,8.33,0.00,8.33,0.00,0.00,83.33
2020-06-27 06:16:04,1,1.01,0.00,1.01,1.01,0.00,96.97
2020-06-27 06:16:04,2,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:16:04,3,9.09,0.00,11.11,0.00,0.00,79.80
2020-06-27 06:16:04,4,5.15,0.00,2.06,0.00,0.00,92.78
2020-06-27 06:16:04,5,5.00,0.00,1.00,0.00,0.00,94.00
2020-06-27 06:16:04,6,1.03,0.00,5.15,0.00,0.00,93.81
2020-06-27 06:16:04,7,8.00,0.00,1.00,0.00,0.00,91.00
2020-06-27 06:16:05,0,5.10,0.00,5.10,0.00,0.00,89.80
2020-06-27 06:16:05,1,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:16:05,2,11.00,0.00,9.00,0.00,0.00,80.00
2020-06-27 06:16:05,3,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:16:05,4,2.97,0.00,0.99,0.00,0.00,96.04
2020-06-27 06:16:05,5,4.04,0.00,1.01,0.00,0.00,94.95
2020-06-27 06:16:05,6,1.05,0.00,4.21,0.00,0.00,94.74
2020-06-27 06:16:05,7,10.31,0.00,8.25,0.00,0.00,81.44
2020-06-27 06:16:06,0,4.00,0.00,2.00,0.00,0.00,94.00
2020-06-27 06:16:06,1,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:16:06,2,13.40,0.00,13.40,0.00,0.00,73.20
2020-06-27 06:16:06,3,3.12,0.00,1.04,0.00,0.00,95.83
2020-06-27 06:16:06,4,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:16:06,5,7.00,0.00,1.00,0.00,0.00,92.00
2020-06-27 06:16:06,6,1.03,0.00,6.19,0.00,0.00,92.78
2020-06-27 06:16:06,7,6.06,0.00,6.06,0.00,0.00,87.88
2020-06-27 06:16:07,0,2.06,0.00,1.03,0.00,0.00,96.91
2020-06-27 06:16:07,1,3.00,0.00,4.00,0.00,0.00,93.00
2020-06-27 06:16:07,2,8.00,0.00,3.00,0.00,0.00,89.00
2020-06-27 06:16:07,3,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:16:07,4,1.01,0.00,0.00,1.01,0.00,97.98
2020-06-27 06:16:07,5,17.35,0.00,16.33,0.00,0.00,66.33
2020-06-27 06:16:07,6,1.04,0.00,6.25,0.00,0.00,92.71
2020-06-27 06:16:07,7,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:16:08,0,3.00,0.00,3.00,0.00,0.00,94.00
2020-06-27 06:16:08,1,1.02,0.00,0.00,1.02,0.00,97.96
2020-06-27 06:16:08,2,12.24,0.00,12.24,0.00,0.00,75.51
2020-06-27 06:16:08,3,2.04,0.00,1.02,0.00,0.00,96.94
2020-06-27 06:16:08,4,7.07,0.00,1.01,0.00,0.00,91.92
2020-06-27 06:16:08,5,7.00,0.00,5.00,0.00,0.00,88.00
2020-06-27 06:16:08,6,2.08,0.00,5.21,0.00,0.00,92.71
2020-06-27 06:16:08,7,3.00,0.00,1.00,0.00,0.00,96.00
2020-06-27 06:16:09,0,2.06,0.00,0.00,1.03,0.00,96.91
2020-06-27 06:16:09,1,1.01,0.00,1.01,0.00,0.00,97.98
2020-06-27 06:16:09,2,11.00,0.00,9.00,0.00,0.00,80.00
2020-06-27 06:16:09,3,2.02,0.00,2.02,0.00,0.00,95.96
2020-06-27 06:16:09,4,6.00,0.00,0.00,0.00,0.00,94.00
2020-06-27 06:16:09,5,2.02,0.00,0.00,0.00,0.00,97.98
2020-06-27 06:16:09,6,2.11,0.00,5.26,0.00,0.00,92.63
2020-06-27 06:16:09,7,13.00,0.00,13.00,0.00,0.00,74.00
2020-06-27 06:16:10,0,5.10,0.00,0.00,0.00,0.00,94.90
2020-06-27 06:16:10,1,2.04,0.00,3.06,0.00,0.00,94.90
2020-06-27 06:16:10,2,8.00,0.00,1.00,0.00,0.00,91.00
2020-06-27 06:16:10,3,4.04,0.00,0.00,0.00,0.00,95.96
2020-06-27 06:16:10,4,0.00,0.00,0.00,0.00,0.00,100.00
2020-06-27 06:16:10,5,17.17,0.00,21.21,0.00,0.00,61.62
2020-06-27 06:16:10,6,2.06,0.00,5.15,0.00,0.00,92.78
2020-06-27 06:16:10,7,3.03,0.00,1.01,0.00,0.00,95.96
2020-06-27 06:16:11,0,1.02,0.00,1.02,0.00,0.00,97.96
2020-06-27 06:16:11,1,5.05,0.00,5.05,0.00,0.00,89.90
2020-06-27 06:16:11,2,8.08,0.00,2.02,0.00,0.00,89.90
2020-06-27 06:16:11,3,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:16:11,4,4.08,0.00,1.02,0.00,0.00,94.90
2020-06-27 06:16:11,5,7.00,0.00,7.00,0.00,0.00,86.00
2020-06-27 06:16:11,6,1.02,0.00,7.14,0.00,0.00,91.84
2020-06-27 06:16:11,7,10.00,0.00,9.00,0.00,0.00,81.00
2020-06-27 06:16:12,0,4.12,0.00,2.06,0.00,0.00,93.81
2020-06-27 06:16:12,1,6.25,0.00,3.12,0.00,0.00,90.62
2020-06-27 06:16:12,2,5.00,0.00,2.00,0.00,0.00,93.00
2020-06-27 06:16:12,3,8.16,0.00,4.08,0.00,0.00,87.76
2020-06-27 06:16:12,4,11.00,0.00,12.00,0.00,0.00,77.00
2020-06-27 06:16:12,5,4.08,0.00,0.00,0.00,0.00,95.92
2020-06-27 06:16:12,6,0.00,0.00,4.21,0.00,0.00,95.79
2020-06-27 06:16:12,7,1.02,0.00,0.00,0.00,0.00,98.98
2020-06-27 06:16:13,0,1.01,0.00,0.00,0.00,0.00,98.99
2020-06-27 06:16:13,1,7.00,0.00,7.00,0.00,0.00,86.00
2020-06-27 06:16:13,2,15.15,0.00,14.14,0.00,0.00,70.71
2020-06-27 06:16:13,3,6.12,0.00,2.04,0.00,0.00,91.84
2020-06-27 06:16:13,4,2.02,0.00,1.01,0.00,0.00,96.97
2020-06-27 06:16:13,5,3.03,0.00,0.00,1.01,0.00,95.96
2020-06-27 06:16:13,6,1.05,0.00,4.21,0.00,0.00,94.74
2020-06-27 06:16:13,7,4.00,0.00,1.00,0.00,0.00,95.00
2020-06-27 06:16:14,0,6.12,0.00,4.08,0.00,0.00,89.80
2020-06-27 06:16:14,1,3.03,0.00,3.03,0.00,0.00,93.94
2020-06-27 06:16:14,2,3.03,0.00,1.01,0.00,0.00,95.96
