recv_stamp,msg_stamp
1593252998480298349,1593252998448485872
1593252998580360694,1593252998548441862
1593252998680318053,1593252998648314280
1593252998780178265,1593252998748218085
1593252998874134240,1593252998848231134
1593252998980191724,1593252998948317021
1593252999080244759,1593252999048404195
1593252999184349835,1593252999148455260
1593252999280645267,1593252999248467539
1593252999383210054,1593252999348484601
1593252999480558772,1593252999448494095
1593252999581092483,1593252999548476160
1593252999681048957,1593252999648336886
1593252999784072899,1593252999748273429
1593252999880633772,1593252999848479435
1593252999980528620,1593252999948328470
1593253000080308829,1593253000048357223
1593253000180545912,1593253000148407924
1593253000280535615,1593253000248457087
1593253000380449386,1593253000348467805
1593253000480524156,1593253000448476176
1593253000580465159,1593253000548457154
1593253000680330559,1593253000648313565
1593253000780362609,1593253000748264524
1593253000880405886,1593253000848232470
1593253000980386122,1593253000948295103
1593253001080474828,1593253001048352174
1593253001180466239,1593253001148517161
1593253001274346940,1593253001248488569
1593253001380609672,1593253001348557523
1593253001481199512,1593253001448554485
1593253001580587157,1593253001548473211
1593253001683239046,1593253001648416687
1593253001783245966,1593253001748398877
1593253001870694618,1593253001848354252
1593253001980527864,1593253001948310319
1593253002080196507,1593253002048285516
1593253002183896511,1593253002148459472
1593253002280627800,1593253002248433479
1593253002383244239,1593253002348504906
1593253002480443824,1593253002448541136
1593253002580630223,1593253002548523713
1593253002680683019,1593253002648519291
1593253002774387545,1593253002748476139
1593253002880501913,1593253002848419199
1593253002974307174,1593253002948337610
1593253003080659943,1593253003048436329
1593253003174340546,1593253003148336189
1593253003280992875,1593253003248138009
1593253003381112054,1593253003348203714
1593253003478999230,1593253003448126982
1593253003573090846,1593253003548184500
1593253003686227865,1593253003648167581
1593253003775266486,1593253003748293205
1593253003882896195,1593253003848234503
1593253003980202888,1593253003948266957
1593253004080316430,1593253004048446178
1593253004180241158,1593253004148519558
1593253004280300988,1593253004248430873
1593253004380403214,1593253004348477420
1593253004483380446,1593253004448623246
1593253004576539084,1593253004548498864
1593253004680437736,1593253004648469849
1593253004782306752,1593253004748367458
1593253004876421581,1593253004848177938
1593253004982769262,1593253004948000347
1593253005078260645,1593253005048204010
1593253005180934133,1593253005148099711
1593253005283115781,1593253005248514776
1593253005380640695,1593253005348588461
1593253005481764536,1593253005448690881
1593253005580717102,1593253005548777204
1593253005680839675,1593253005648827948
1593253005780777468,1593253005748726667
1593253005882441300,1593253005848678342
1593253005980611835,1593253005948591481
1593253006080542382,1593253006048528205
1593253006180585309,1593253006148444377
1593253006280377579,1593253006248373813
1593253006380613008,1593253006348480750
1593253006480420860,1593253006448414838
1593253006583317093,1593253006548442774
1593253006680644650,1593253006648450133
1593253006780266914,1593253006748422546
1593253006874336134,1593253006848409249
1593253006980350116,1593253006948449535
1593253007074226302,1593253007048396445
1593253007179038153,1593253007148445942
1593253007281132960,1593253007248409152
1593253007385552913,1593253007348445563
1593253007478126870,1593253007448568468
1593253007579095282,1593253007548559746
1593253007681328713,1593253007648611145
1593253007774576486,1593253007748406904
1593253007884757436,1593253007848349600
1593253007981039607,1593253007948311367
1593253008080927348,1593253008048278089
1593253008180667842,1593253008148239336
1593253008280780808,1593253008248267924
1593253008384893261,1593253008348342102
1593253008483664594,1593253008448379487
1593253008581102961,1593253008548431912
1593253008674544302,1593253008648396781
1593253008781069488,1593253008748395897
1593253008878739499,1593253008848410392
1593253008977931622,1593253008948432807
1593253009080588384,1593253009048379356
1593253009181278549,1593253009148371756
1593253009281118388,1593253009248441140
1593253009381325333,1593253009348525332
1593253009482001641,1593253009448580784
1593253009575570976,1593253009548621244
1593253009680220626,1593253009648640504
1593253009781020771,1593253009748722135
1593253009879174596,1593253009848632325
1593253009977173788,1593253009948578685
1593253010081665065,1593253010048345869
1593253010175182037,1593253010148382372
1593253010278993321,1593253010248323238
1593253010379055219,1593253010348454499
1593253010483811462,1593253010448588471
1593253010581604676,1593253010548467467
1593253010681014398,1593253010648485446
1593253010781052691,1593253010748444280
1593253010874696846,1593253010848422655
1593253010973423814,1593253010948365591
1593253011081148070,1593253011048320279
